system:index,COAST,DIST_MAIN,DIST_SINK,Date,ENDO,HYBAS_ID,MAIN_BAS,NEXT_DOWN,NEXT_SINK,ORDER,PFAF_ID,SORT,SUB_AREA,UP_AREA,containedIn,max,mean,median,min,.geo
20030801_20030831_0000000000000000007f,0,0.0,0.0,2003-08-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-6.8284592628479,-7.591906237274532,-7.596853733062743,-8.012776374816895,
20030901_20030930_00000000000000000080,0,110.2,110.2,2003-09-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-9.184114456176758,-9.759490727399843,-9.74509334564209,-10.536299705505371,
20030901_20030930_00000000000000000081,0,285.3,285.3,2003-09-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-9.971659660339355,-10.718069301899432,-10.751882553100586,-11.838157653808594,
20030901_20030930_00000000000000000082,0,490.0,490.0,2003-09-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-10.804849624633789,-11.954758969794856,-12.034350395202646,-12.468286514282227,
20030901_20030930_00000000000000000083,0,793.5,793.5,2003-09-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-9.384340286254883,-10.854870245163912,-10.83023738861084,-12.034350395202637,
20030901_20030930_000000000000000000b1,0,110.3,110.3,2003-09-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-8.071625709533691,-8.825023558706482,-8.947928428649902,-9.74509334564209,
20030901_20030930_000000000000000000b2,0,285.4,285.4,2003-09-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-8.607352256774902,-9.635971369812626,-9.575545310974118,-10.415595054626465,
20030901_20030930_000000000000000000b3,0,489.9,489.9,2003-09-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-9.994359016418457,-11.94827772716253,-12.167878529726565,-12.70076847076416,
20030901_20030930_000000000000000000b4,0,793.3,793.3,2003-09-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-11.208460807800293,-11.852810165165906,-11.775642395019526,-12.195971488952637,
20030901_20030930_0000000000000000007f,0,0.0,0.0,2003-09-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-8.603510856628418,-9.46352581282745,-9.422730445861818,-9.994359016418457,
20031001_20031031_00000000000000000080,0,110.2,110.2,2003-10-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-9.995986938476562,-10.573129657925124,-10.667316436767578,-11.2949800491333,
20031001_20031031_00000000000000000081,0,285.3,285.3,2003-10-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-11.088253021240234,-11.914238642506433,-12.01159286499023,-12.669177055358887,
20031001_20031031_00000000000000000082,0,490.0,490.0,2003-10-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-11.652610778808594,-12.69758384581606,-12.783408164978027,-13.061388969421387,
20031001_20031031_00000000000000000083,0,793.5,793.5,2003-10-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-11.037284851074219,-12.287015722198163,-12.386780738830566,-13.039520263671875,
20031001_20031031_000000000000000000b1,0,110.3,110.3,2003-10-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-9.309565544128418,-10.050932085770052,-10.260464668273926,-10.933250427246094,
20031001_20031031_000000000000000000b2,0,285.4,285.4,2003-10-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-10.340168952941895,-11.18894796471473,-10.933250427246094,-12.011592864990234,
20031001_20031031_000000000000000000b3,0,489.9,489.9,2003-10-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-10.466763496398926,-12.217576823723707,-12.389029502868652,-13.061388969421387,
20031001_20031031_000000000000000000b4,0,793.3,793.3,2003-10-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-12.753172874450684,-12.992771641595116,-13.025146484375,-13.061388969421387,
20031001_20031031_0000000000000000007f,0,0.0,0.0,2003-10-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-9.170171737670898,-9.952798126288428,-9.817880630493164,-10.667316436767578,
20031101_20031130_00000000000000000080,0,110.2,110.2,2003-11-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-7.134162902832031,-7.509275996779336,-7.648648738861084,-7.9596147537231445,
20031101_20031130_00000000000000000081,0,285.3,285.3,2003-11-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-7.422152042388916,-8.431591072461815,-8.241206169128418,-9.521858215332031,
20031101_20031130_00000000000000000082,0,490.0,490.0,2003-11-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-7.649407386779785,-8.328455565082796,-8.317337989807127,-9.166885375976562,
20031101_20031130_00000000000000000083,0,793.5,793.5,2003-11-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-7.699031829833984,-9.115692660899102,-9.286062240600586,-9.70168685913086,
20031101_20031130_000000000000000000b1,0,110.3,110.3,2003-11-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-6.965415954589844,-7.908836271682248,-8.08190631866455,-9.06721305847168,
20031101_20031130_000000000000000000b2,0,285.4,285.4,2003-11-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-7.648648738861084,-8.710945684396881,-8.720604896545412,-9.521858215332031,
20031101_20031130_000000000000000000b3,0,489.9,489.9,2003-11-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-7.048880100250244,-7.693686058431827,-7.6607382726289455,-8.901846885681152,
20031101_20031130_000000000000000000b4,0,793.3,793.3,2003-11-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-8.265946388244629,-9.122114314289933,-9.2259693145752,-9.497425079345703,
20031101_20031130_0000000000000000007f,0,0.0,0.0,2003-11-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-6.534268379211426,-6.974015786831826,-6.8354716300964355,-7.648648738861084,
20031201_20031231_00000000000000000080,0,110.2,110.2,2003-12-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-1.288630723953247,-1.9728611844892632,-2.1773359775543213,-2.3503549098968506,
20031201_20031231_00000000000000000081,0,285.3,285.3,2003-12-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-1.4485830068588257,-2.70474876042824,-2.5528252124786377,-3.647125244140625,
20031201_20031231_00000000000000000082,0,490.0,490.0,2003-12-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-1.0750113725662231,-2.6268743493247517,-2.782706737518311,-3.8131020069122314,
20031201_20031231_00000000000000000083,0,793.5,793.5,2003-12-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-2.7827067375183105,-4.470330466716976,-4.618194580078125,-4.950164318084717,
20031201_20031231_000000000000000000b1,0,110.3,110.3,2003-12-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-1.9135770797729492,-2.4793687914012565,-2.6331729888916016,-3.1267356872558594,
20031201_20031231_000000000000000000b2,0,285.4,285.4,2003-12-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-2.1773359775543213,-2.9773086172585157,-3.035621166229248,-3.647125244140625,
20031201_20031231_000000000000000000b3,0,489.9,489.9,2003-12-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,0.6410079598426819,-1.6352679640981647,-1.6010574102401733,-4.226565361022949,
20031201_20031231_000000000000000000b4,0,793.3,793.3,2003-12-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-2.500861644744873,-4.016575164567179,-4.1889986991882315,-4.717982769012451,
20031201_20031231_0000000000000000007f,0,0.0,0.0,2003-12-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-1.1042829751968384,-1.363135702445373,-1.174405336380005,-2.1773359775543213,
20031219_20040114_00000000000000000080,0,110.2,110.2,2003-12-19,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,0.1719222217798233,-0.06963742677374009,-0.07055231928825378,-0.23858137428760529,
20031219_20040114_00000000000000000081,0,285.3,285.3,2003-12-19,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,0.5212473273277283,0.195030043733394,0.1719222217798233,-0.09954644739627838,
20031219_20040114_00000000000000000082,0,490.0,490.0,2003-12-19,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,0.5917516350746155,0.5006597353493849,0.5212473273277284,0.1381630152463913,
20031219_20040114_00000000000000000083,0,793.5,793.5,2003-12-19,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,0.4404110014438629,-0.1781674378383791,-0.11959860289699575,-0.7527310252189636,
20031219_20040114_000000000000000000b1,0,110.3,110.3,2003-12-19,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-0.06834524124860764,-0.1909560324998614,-0.16209754347801208,-0.3998067378997803,
20031219_20040114_000000000000000000b2,0,285.4,285.4,2003-12-19,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,0.08807608485221863,-0.043225241577574895,-0.06834524124860765,-0.09954644739627838,
20031219_20040114_000000000000000000b3,0,489.9,489.9,2003-12-19,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,0.5917516350746155,-0.04449719459403121,0.2953122185881622,-2.777939796447754,
20031219_20040114_000000000000000000b4,0,793.3,793.3,2003-12-19,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,0.5582230687141418,0.3159256784263245,0.23162455856800077,-0.11252466589212418,
20031219_20040114_0000000000000000007f,0,0.0,0.0,2003-12-19,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-0.013218003325164318,-0.18500003688629382,-0.21119701862335205,-0.404104083776474,
20040204_20040229_00000000000000000080,0,110.2,110.2,2004-02-04,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,4.900740623474121,3.908970856215094,3.8326547145843506,3.2547948360443115,
20040204_20040229_00000000000000000081,0,285.3,285.3,2004-02-04,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,5.970411777496338,4.794091197602497,4.838454246520996,3.9883193969726562,
20040204_20040229_00000000000000000082,0,490.0,490.0,2004-02-04,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,6.319430828094482,5.9243206794374945,5.970411777496338,4.771909713745117,
20040204_20040229_00000000000000000083,0,793.5,793.5,2004-02-04,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,5.773323059082031,4.5722019487468835,4.522738933563232,3.596949815750122,
20040204_20040229_000000000000000000b1,0,110.3,110.3,2004-02-04,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,3.8326547145843506,2.952981596198061,2.9981276988983154,2.47481632232666,
20040204_20040229_000000000000000000b2,0,285.4,285.4,2004-02-04,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,4.415163993835449,3.754465960007198,3.80333399772644,3.0049891471862793,
20040204_20040229_000000000000000000b3,0,489.9,489.9,2004-02-04,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,6.319430828094482,5.439070222613654,5.754520893096924,2.4669551849365234,
20040204_20040229_000000000000000000b4,0,793.3,793.3,2004-02-04,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,6.119622707366943,5.466299299751901,5.297022342681884,4.821221828460693,
20040204_20040229_0000000000000000007f,0,0.0,0.0,2004-02-04,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,4.371838569641113,3.77017776991876,3.7861652374267583,2.658362865447998,
20040301_20040331_00000000000000000080,0,110.2,110.2,2004-03-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,5.076139450073242,4.479341646954507,4.468730449676514,3.9951303005218506,
20040301_20040331_00000000000000000081,0,285.3,285.3,2004-03-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,5.845460414886475,5.32749688408759,5.294063091278076,4.907971382141113,
20040301_20040331_00000000000000000082,0,490.0,490.0,2004-03-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,6.047953128814697,5.846346400469574,5.8499174118042,5.408659934997559,
20040301_20040331_00000000000000000083,0,793.5,793.5,2004-03-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,6.231506824493408,5.676736873873583,5.697547537571949,4.531154155731201,
20040301_20040331_000000000000000000b1,0,110.3,110.3,2004-03-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,4.575594902038574,3.9749264370296045,4.0635600090026855,3.5059566497802734,
20040301_20040331_000000000000000000b2,0,285.4,285.4,2004-03-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,5.291703701019287,4.730461807876055,4.575594902038577,4.221699237823486,
20040301_20040331_000000000000000000b3,0,489.9,489.9,2004-03-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,7.3421149253845215,5.86752797439487,5.791842604540636,4.162829399108887,
20040301_20040331_000000000000000000b4,0,793.3,793.3,2004-03-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,6.231506824493408,6.111571458973577,6.18503665924072,5.8843817710876465,
20040301_20040331_0000000000000000007f,0,0.0,0.0,2004-03-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,4.679793834686279,4.25563057216614,4.2374701499938965,3.5059566497802734,
20040401_20040430_00000000000000000080,0,110.2,110.2,2004-04-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,4.19433069229126,3.36065659883953,3.2591583728790283,2.857574462890625,
20040401_20040430_00000000000000000081,0,285.3,285.3,2004-04-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,4.9037604331970215,3.9715789210320724,3.977595090866089,3.3668458461761475,
20040401_20040430_00000000000000000082,0,490.0,490.0,2004-04-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,5.251588821411133,4.844011058607428,4.9037604331970215,3.9553706645965576,
20040401_20040430_00000000000000000083,0,793.5,793.5,2004-04-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,4.704572677612305,4.026805014619452,3.9945015907287598,3.388131856918335,
20040401_20040430_000000000000000000b1,0,110.3,110.3,2004-04-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,3.2591583728790283,2.6178962205550906,2.622913122177124,2.2186334133148193,
20040401_20040430_000000000000000000b2,0,285.4,285.4,2004-04-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,3.685763120651245,3.2373998664021717,3.2591583728790283,2.714940071105957,
20040401_20040430_000000000000000000b3,0,489.9,489.9,2004-04-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,6.0827789306640625,4.7828598766364205,4.813537120819092,2.2672932147979736,
20040401_20040430_000000000000000000b4,0,793.3,793.3,2004-04-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,4.990934371948242,4.519472767619595,4.406050682067873,4.171353816986084,
20040401_20040430_0000000000000000007f,0,0.0,0.0,2004-04-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,3.852872610092163,3.415585938173604,3.481596469879151,2.442880392074585,
20040501_20040531_00000000000000000080,0,110.2,110.2,2004-05-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,0.2607918679714203,-0.036059064345369735,0.028776103630661964,-0.1963566690683365,
20040501_20040531_00000000000000000081,0,285.3,285.3,2004-05-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,1.219462275505066,0.6182039412346189,0.4972980916500091,-0.0032702279277145863,
20040501_20040531_00000000000000000082,0,490.0,490.0,2004-05-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,1.2938225269317627,0.7113922288791469,0.6971036195755005,0.18079793453216553,
20040501_20040531_00000000000000000083,0,793.5,793.5,2004-05-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,1.9352811574935913,1.602222580559329,1.6545740365982058,0.6971036195755005,
20040501_20040531_000000000000000000b1,0,110.3,110.3,2004-05-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,0.7906478047370911,0.12348706226182345,0.22174838185310364,-0.4013858437538147,
20040501_20040531_000000000000000000b2,0,285.4,285.4,2004-05-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,1.219462275505066,0.6547669021340083,0.7079426050186157,0.028776103630661964,
20040501_20040531_000000000000000000b3,0,489.9,489.9,2004-05-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,3.2250912189483643,1.2154058360844442,1.133001446723938,-0.19392822682857513,
20040501_20040531_000000000000000000b4,0,793.3,793.3,2004-05-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,1.9022988080978394,1.4909377441503642,1.654574036598205,0.6234959959983826,
20040501_20040531_0000000000000000007f,0,0.0,0.0,2004-05-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,0.028776103630661964,-0.3137447818480951,-0.379663199186325,-0.5488240122795105,
